5.951430797576904,-5.6213603019714355
4.305553913116455,-4.046700954437256
5.579432010650635,-5.186431407928467
4.747048854827881,-4.4886322021484375
3.6355507373809814,-3.353519916534424
4.019298553466797,-3.7905471324920654
3.2440528869628906,-3.0127451419830322
5.072325706481934,-4.756581783294678
2.7505760192871094,-2.5567805767059326
1.9982929229736328,-1.8423041105270386
6.1398444175720215,-5.76384973526001
4.547130107879639,-4.231531143188477
6.6040825843811035,-6.158034801483154
6.16340970993042,-5.766654968261719
6.3929762840271,-5.994476318359375
4.150411128997803,-3.883143663406372
5.305934906005859,-4.967728614807129
3.4738388061523438,-3.2778820991516113
3.346468448638916,-3.0522964000701904
2.392395496368408,-2.2231667041778564
4.606506824493408,-4.331280708312988
3.259488821029663,-2.9958138465881348
3.5160679817199707,-3.2802486419677734
4.793858051300049,-4.498330116271973
4.5559983253479,-4.262795925140381
3.1782186031341553,-3.001957893371582
6.098609447479248,-5.775238513946533
5.645492076873779,-5.320246696472168
3.3084447383880615,-3.151392698287964
4.768982887268066,-4.482226371765137
4.091429233551025,-3.8267223834991455
5.13180685043335,-4.843784809112549
2.472325325012207,-2.321763753890991
4.971465587615967,-4.661984920501709
4.298670291900635,-4.051159381866455
5.345566749572754,-5.046578407287598
5.545408248901367,-5.180593013763428
5.035750865936279,-4.713655948638916
4.594836711883545,-4.334537982940674
4.97737979888916,-4.718941688537598
5.563046932220459,-5.23303747177124
5.387317657470703,-5.049335479736328
3.0450756549835205,-2.8690052032470703
5.8529534339904785,-5.4673590660095215
5.745579719543457,-5.369474411010742
2.675837755203247,-2.477017879486084
3.2933456897735596,-3.068150043487549
5.4455952644348145,-5.115994453430176
5.275947570800781,-4.8384928703308105
4.833079814910889,-4.535975456237793
4.814664363861084,-4.513695240020752
4.902591228485107,-4.6123151779174805
4.271827697753906,-4.0293426513671875
2.878941774368286,-2.6218090057373047
5.192962169647217,-4.8952226638793945
4.434433937072754,-4.175660610198975
7.115212917327881,-6.739482402801514
5.427776336669922,-5.101464748382568
5.089869022369385,-4.76723051071167
4.0801496505737305,-3.8303089141845703
2.1624643802642822,-1.9652448892593384
5.600547790527344,-5.294458389282227
2.9940860271453857,-2.753680467605591
6.892155647277832,-6.486850738525391
4.67807149887085,-4.363420486450195
5.791017055511475,-5.438138484954834
4.337747097015381,-4.070918560028076
4.020301342010498,-3.6727302074432373
3.998499631881714,-3.6934640407562256
5.296330451965332,-4.928713321685791
2.317514419555664,-2.0912511348724365
5.37416410446167,-5.099037170410156
2.932222366333008,-2.7184596061706543
3.170999050140381,-2.9396278858184814
3.6114673614501953,-3.386688709259033
4.680033206939697,-4.4386749267578125
5.512383460998535,-5.195345401763916
5.788346290588379,-5.482369422912598
5.703481674194336,-5.369299411773682
6.2031073570251465,-5.8228068351745605
4.938574314117432,-4.529121398925781
3.874927520751953,-3.679955244064331
3.5051097869873047,-3.3194351196289062
5.83221435546875,-5.542628288269043
5.879775524139404,-5.500462532043457
3.092738628387451,-2.862323522567749
5.99700403213501,-5.6096038818359375
5.10861349105835,-4.805455207824707
4.058124542236328,-3.7791123390197754
5.273160457611084,-4.951559066772461
4.059813976287842,-3.7574334144592285
3.825479507446289,-3.5658669471740723
4.958042621612549,-4.580052852630615
3.313924551010132,-3.0713796615600586
4.561046600341797,-4.286449909210205
5.786848545074463,-5.4792890548706055
7.212262153625488,-6.816172122955322
4.067451000213623,-3.7830891609191895
3.7675678730010986,-3.5132596492767334
4.411651611328125,-4.109435558319092
4.55811882019043,-4.2815046310424805
5.79290246963501,-5.467034339904785
6.462625980377197,-6.0819220542907715
5.44800329208374,-5.1086106300354
5.248060703277588,-4.920176982879639
0.9019891023635864,-0.6689648628234863
4.302826404571533,-3.962602376937866
3.895660161972046,-3.635298490524292
5.6345109939575195,-5.31871223449707
4.295546054840088,-4.010457515716553
4.9768967628479,-4.638226509094238
4.839962005615234,-4.536837577819824
5.499814987182617,-5.1782002449035645
4.517779350280762,-4.270198345184326
3.5729401111602783,-3.358412265777588
6.116996765136719,-5.7395524978637695
3.399979829788208,-3.142484188079834
4.583280086517334,-4.298521518707275
4.397712230682373,-4.118019104003906
5.7957000732421875,-5.434242248535156
5.187291145324707,-4.8824076652526855
5.676999568939209,-5.391571044921875
4.116690158843994,-3.8780438899993896
3.1995484828948975,-2.959393262863159
4.341533184051514,-3.951059103012085
3.311209201812744,-3.0546321868896484
3.679583787918091,-3.447941303253174
4.856037139892578,-4.541934013366699
3.9425644874572754,-3.6857292652130127
5.728560924530029,-5.399032115936279
5.875829219818115,-5.580554485321045
6.537392616271973,-6.165737628936768
